1.2132249929952375, 0.5075469442288704
1.2567105631829651, 0.5308616267927748
1.3094203452286952, 0.5548970543586912
1.3610759316335113, 0.5785644103457165
1.424123366852423, 0.6027905426550362
1.4748568513768854, 0.6330362148380825
1.5230223218455219, 0.6586575868215807
1.5835455517159076, 0.6862643000189761
1.6331905695873195, 0.7169509459158138
1.6750003335601544, 0.7420830701810113
1.7075109741290744, 0.7649928310456209
1.7718473177145078, 0.7884320222813956
1.8376331803061978, 0.8127601657766199
1.8860433983998006, 0.8381906850514116
1.9214185646239446, 0.8631998456291681
1.9731871005617152, 0.88460622536089
2.032203231530774, 0.9078737354674518
2.0847482955076115, 0.9287243164371894
2.1538017703890495, 0.949926317349866
2.2356933997169355, 0.9770438227549691
2.3059393207894185, 0.9993532650994653
2.4048192771084334, 1.0238470191226094
2.534939759036144, 1.0393700787401574
2.6772391893154004, 1.050971588382319
2.836686280003735, 1.0587224165689646
2.9961333706920694, 1.0640741788883155
3.1555804613804046, 1.0703486588489333
3.315027552068739, 1.0782778791128909
3.474474642757073, 1.0826208034777893
3.6339217334454084, 1.0804985529028743
3.7933688241337427, 1.078468574092086
3.952815914822077, 1.0797603787898604
4.112263005510412, 1.0797603787898604
4.271710096198746, 1.079575835261607
4.431157186887082, 1.0779149435073256
4.590604277575416, 1.079714242907797
4.75005136826375, 1.0786531176203396
4.909498458952085, 1.0762540517530446
5.06894554964042, 1.0740395294140028
5.228392640328754, 1.0736704423574959
5.387839731017089, 1.0727477247162285
5.547286821705423, 1.069795028264173
5.706733912393758, 1.0671191471044976
5.866181003082093, 1.0670268753403709
6.025628093770427, 1.0649968965295828
6.1850751844587615, 1.0634282765394283
6.344522275147097, 1.0616751130210202
6.503969365835431, 1.0614905694927668
6.663416456523765, 1.0605678518514994
6.8352879958371675, 1.0576204908415872
6.971036601185098, 1.056813025725051
7.14175772858877, 1.0583621172995175
7.301204819277103, 1.0580633325394881
7.4606519099654385, 1.054223069594404
7.620099000653774, 1.0537265596255314
7.779546091342107, 1.0526786160186634
7.938993182030442, 1.0514944617123703
8.098440272718777, 1.050971588382319
8.25788736340711, 1.0490338813356574
8.417334454095446, 1.0474652613455029
8.576781544783781, 1.0458043695912216
8.736228635472116, 1.044973923714081
8.89567572616045, 1.0437743907804335
9.055122816848785, 1.0415598684413918
9.21456990753712, 1.0411907813848849
9.374016998225454, 1.0411907813848849
9.533464088913789, 1.0401757919794907
9.692911179602124, 1.0387917155175899
9.816120295134018, 1.0398374621776927
